"key","status","en_was","en","translation"
"data.secretGems.millomeris-platres.body","new","","Do Millomeris in the morning. Short trail. The waterfall. Finish by noon. Drive to Platres. The trout tavernas or a café by the river. It's a gentle half-day. Ideal when you don't want a full mountain push. The village knows hikers. Order the trout with almonds. The fireplace. The mountain can wait.","Faites Millomeris le matin. Sentier court. La cascade. Terminé pour midi. Roulez jusqu'à Platres. Les tavernes à truite ou un café au bord de la rivière. Une demi-journée douce. Idéale quand vous ne voulez pas d'une vraie journée de montagne. Le village connaît les randonneurs. Commandez la truite aux amandes. La cheminée. La montagne attendra."
"data.secretGems.millomeris-platres.title","new","","Millomeris, then Platres lunch","Millomeris, puis déjeuner à Platres"
"data.secretGems.nissi-winter-coffee.body","new","","One of the beach cafés stays open all winter. The one with the wooden deck. Order a coffee. Sit. The rock islet, the horizon, the empty sand. In summer you'd never get a seat. December? You might be the only one. The light is different. Take it.","Un des cafés de la plage reste ouvert tout l'hiver. Celui à la terrasse en bois. Commandez un café. Asseyez-vous. L'îlot rocheux, l'horizon, le sable vide. L'été, vous n'auriez jamais de place. En décembre ? Vous serez peut-être seuls. La lumière est différente. Prenez-la."
"data.secretGems.nissi-winter-coffee.title","new","","Nissi in winter: the café that stays open","Nissi en hiver : le café qui reste ouvert"
"data.secretGems.omodos-blue-door.body","new","","In Omodos square, there's a kafenion with a blue door—the one the winemakers use. Order a Greek coffee. Sit. The zivania is better here than in the tourist spots. Winter mornings, the stove is lit and the village hasn't woken yet. Don't rush.","Sur la place d'Omodos, il y a un kafenion à la porte bleue — celui des vignerons. Commandez un café grec. Asseyez-vous. La zivania y est meilleure que dans les adresses touristiques. Les matins d'hiver, le poêle est allumé et le village dort encore. Ne vous pressez pas."
"data.secretGems.omodos-blue-door.title","new","","The kafenion with the blue door","Le kafenion à la porte bleue"
"data.secretGems.omodos-tavernas-blue-door.body","new","","In Omodos square, there's a kafenion with a blue door—the one the winemakers use. Order a Greek coffee. Sit. The zivania is better here than in the tourist spots. Winter mornings, the stove is lit. After Tsiakkas or Artemis, Omodos is the natural lunch stop. Meze, wine, the pace of the village. Reserve weekends.","Sur la place d'Omodos, un kafenion à la porte bleue — celui des vignerons. Commandez un café grec. Asseyez-vous. La zivania y est meilleure que dans les adresses touristiques. Les matins d'hiver, le poêle est allumé. Après Tsiakkas ou Artemis, Omodos est l'arrêt déjeuner naturel. Mezze, vin, le rythme du village. Réservez le week-end."
"data.secretGems.omodos-tavernas-blue-door.title","new","","Omodos: the kafenion with the blue door","Omodos : le kafenion à la porte bleue"
"data.secretGems.pafos-far-cafe.body","new","","The café at the far end of the harbour, past the castle. Tuesday 3pm. You'll have the sunset to yourself. The fishing boats, the stone, the light. In summer it's packed. Winter? Empty. Order a coffee. Stay until five.","Le café tout au bout du port, passé le château. Mardi, quinze heures. Le coucher de soleil sera pour vous. Les barques de pêche, la pierre, la lumière. L'été, c'est bondé. L'hiver ? Vide. Commandez un café. Restez jusqu'à dix-sept heures."
"data.secretGems.pafos-far-cafe.title","new","","Paphos harbour, the far café","Port de Paphos, le café du bout"
"data.secretGems.palaipafos-kouklia.body","new","","Aphrodite's sanctuary. Winter ruins, quieter than the main Pafos mosaics. Kouklia village wraps around the site. Stop for a coffee—the ruins are over your shoulder. Tomb of Kings and Pafos harbour are a short drive. The pace here is slower. The village doesn't expect you. That's the point.","Le sanctuaire d'Aphrodite. Des ruines d'hiver, plus calmes que les grandes mosaïques de Paphos. Le village de Kouklia enveloppe le site. Arrêtez-vous pour un café — les ruines par-dessus votre épaule. Les Tombeaux des Rois et le port sont à un court trajet. Le rythme ici est plus lent. Le village ne vous attend pas. C'est justement l'idée."
"data.secretGems.palaipafos-kouklia.title","new","","Palaipafos: Kouklia for coffee","Palaipafos : un café à Kouklia"
"data.secretGems.polis-harbour-trail.body","new","","Do Adonis or Aphrodite in the morning. Finish by 1pm. Polis harbour for lunch. The tavernas serve what the boats brought in. Vasilikon winery is on the loop back. Two days if you can: hike, eat, sleep, repeat. The harbour knows hikers. Order what's fresh.","Faites Adonis ou Aphrodite le matin. Terminez pour treize heures. Le port de Polis pour déjeuner. Les tavernes servent ce que les bateaux ont ramené. Le domaine Vasilikon est sur la boucle du retour. Deux jours si vous pouvez : marcher, manger, dormir, recommencer. Le port connaît les randonneurs. Commandez ce qui est frais."
"data.secretGems.polis-harbour-trail.title","new","","Polis: the trail earns the meal","Polis : le sentier mérite le repas"
"data.secretGems.pomos-pier-snorkel.body","new","","When the sea is flat, the fish shelter under the stone pier. Reef shoes, mask, winter wetsuit or thick rash vest. The harbour is working—respect the boats. Midweek morning, you might share the water with one fisherman mending nets. Post-paddle coffee at the van by the beach.","Quand la mer est plate, les poissons s'abritent sous la jetée de pierre. Chaussons de récif, masque, combinaison d'hiver ou lycra épais. Le port travaille — respectez les bateaux. Un matin de semaine, vous partagerez peut-être l'eau avec un seul pêcheur qui répare ses filets. Café d'après à la camionnette de la plage."
"data.secretGems.pomos-pier-snorkel.title","new","","Pomos pier: snorkel the harbour wall","Jetée de Pomos : masque et tuba le long du mur"
"data.secretGems.psilo-dendro-trout.body","new","","The one by the river. Order the trout with almonds—psaróvrasto, poached in wine and herbs. The owner knows every hiker. Do Artemis or Caledonia in the morning; finish by 1pm. Drive to Platres. The fireplace, the mountain air. It's the pairing locals do. Don't skip it.","Celle au bord de la rivière. Commandez la truite aux amandes — psaróvrasto, pochée au vin et aux herbes. Le patron connaît chaque randonneur. Faites Artemis ou Caledonia le matin ; terminez pour treize heures. Roulez jusqu'à Platres. La cheminée, l'air de la montagne. C'est l'enchaînement des gens d'ici. Ne le sautez pas."
"data.secretGems.psilo-dendro-trout.title","new","","Psilo Dendro: trout with almonds","Psilo Dendro : la truite aux amandes"
"data.secretGems.rainy-nicosia.body","new","","When the mountains are wet and the coast is grey, Nicosia works. Leventis first—free, intimate. Then Cyprus Museum—nine thousand years. Then a café on Ledra Street. The buffer zone crossing if you're up for it. The old town. You can spend a full day indoors and still feel like you've seen Cyprus. The rain outside fades. The galleries hold you.","Quand la montagne est trempée et la côte grise, Nicosie fonctionne. Leventis d'abord — gratuit, intime. Puis le Musée de Chypre — neuf mille ans. Puis un café sur la rue Ledra. La traversée de la zone tampon si vous vous en sentez. La vieille ville. On peut passer la journée à l'intérieur et sentir quand même qu'on a vu Chypre. La pluie dehors s'efface. Les salles vous retiennent."
"data.secretGems.rainy-nicosia.title","new","","Rainy day: Nicosia","Jour de pluie : Nicosie"
"data.secretGems.santo-sunset.body","new","","Book lunch for 12–2; in winter the terrace fills at weekends. Sunset in December is around 5pm—time it right and you get the golden hour with a glass. Their Ayios Onoufrios red pairs well with meze. On a mild day you can sit outside with a blanket. Kourion and Governor's Beach are nearby for a full Limassol coast day.","Réservez le déjeuner entre midi et quatorze heures ; en hiver, la terrasse se remplit le week-end. En décembre, le soleil se couche vers dix-sept heures — bien visé, l'heure dorée est à vous, un verre à la main. Leur rouge Ayios Onoufrios s'accorde au mezze. Par temps doux, on s'assied dehors avec une couverture. Kourion et Governor's Beach sont proches pour une journée complète sur la côte de Limassol."
"data.secretGems.santo-sunset.title","new","","Santo: time the sunset","Santo : visez le coucher de soleil"
"data.secretGems.sea-caves-afternoon.body","new","","The limestone glows amber when the sun is low. Go after 3pm in winter. The angle of the light hits the arches. Bring a wind layer—the cliffs catch the breeze. In summer it's packed. December? You might have the caves to yourself. Combine with Konnos Bay: walk the coastal path, drop down for a coffee. The light does the rest.","Le calcaire prend des teintes d'ambre quand le soleil est bas. En hiver, allez-y après quinze heures. L'angle de la lumière frappe les arches. Prenez un coupe-vent — les falaises attrapent la brise. L'été, c'est bondé. En décembre ? Les grottes seront peut-être à vous. Combinez avec la baie de Konnos : suivez le sentier côtier, descendez prendre un café. La lumière fait le reste."
"data.secretGems.sea-caves-afternoon.title","new","","Sea Caves: go after 3pm","Sea Caves : après quinze heures"
"data.secretGems.silikou-valley-morning.body","new","","Drive in when fog fills the Commandaria valley. Wait twenty minutes at the museum café. The terraces appear. Walk toward Doros. Savvas winery if you called ahead. Omodos can wait.","Entrez quand la brume remplit la vallée du Commandaria. Attendez vingt minutes au café du musée. Les terrasses apparaissent. Marchez vers Doros. Le domaine Savvas si vous avez appelé avant. Omodos peut attendre."
"data.secretGems.silikou-valley-morning.title","new","","Silikou valley: fog then sun","Vallée de Silikou : brume puis soleil"
"data.secretGems.solea-valley-trout.body","new","","Kakopetria, Galata, Kalopanagiotis. Trout, meze, river settings, fireplaces. Do Mylikouri or Kampos tou Livadiou in the morning, then Kakopetria or Galata for lunch. Psaróvrasto is the classic. The valley rewards slow drives. Cosy in winter. Agios Nikolaos tis Stegis is on the loop.","Kakopetria, Galata, Kalopanagiotis. Truite, mezze, bords de rivière, cheminées. Mylikouri ou Kampos tou Livadiou le matin, puis Kakopetria ou Galata pour déjeuner. Le psaróvrasto est le classique. La vallée récompense la conduite lente. Douillette en hiver. Agios Nikolaos tis Stegis est sur la boucle."
"data.secretGems.solea-valley-trout.title","new","","Solea Valley: trout by the fire","Vallée de Solea : la truite au coin du feu"
"data.secretGems.st-hilarion-window.body","new","","In the lower ward, there's a window that frames the sea. It's the shot. Get there early—before 10am—and you might have it to yourself. The castle climbs; the Queen's Window is worth the steps. The coast spreads out below. Kyrenia, the harbour, the horizon. Dress in layers. The wind never stops. But the window? Worth the steps.","Dans la cour basse, une fenêtre encadre la mer. C'est l'image. Arrivez tôt — avant dix heures — et vous l'aurez peut-être pour vous. Le château grimpe ; la Fenêtre de la Reine vaut les marches. La côte s'étale en contrebas. Kyrenia, le port, l'horizon. Habillez-vous en couches. Le vent ne s'arrête jamais. Mais la fenêtre ? Elle vaut les marches."
